job_title,company_name,address,job_description,job_source_url,job_posted_date,job_source,job_type
SAP ABAP Developer,Resource Logistics,"Redmond, WA, USA","Position - SAP ABAP Developer Location - Redmond, WA(Hybrid) Duration - 6+months We are looking for senior ABAP developer with Modern Technologies with 6+ recent years of experience. We are a very agile team and looking for someone to hit the ground running (there is no ramp-up time). Below are our skill requirements Total years of SAP DEV experience at least 6 years Technical Must have skills (The numbers below are On a scale of 0-10, 10 being the most experienced). ABAP OOPS – 8 Fiori U",https://www.dice.com/job-detail/105c938c-3d58-4f33-8aa3-8b591f159956?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 8 hours ago,Dice,contract
Senior Java Software Developer,Software Guidance & Assistance,"Farmington Hills, MI, USA","Software Guidance & Assistance, Inc., (SGA), is searching for a Senior Java Software Developer for a CONTRACT assignment with one of our premier Financial Services clients in Farmington Hills, MI. Responsibilities : Modify existing application code or interfaces or build new application components from detailed requirements. Analysis of requirements, support of the design, development of the code, testing, debugging, deployment, and maintenance of those programs and interfaces. Documentati",https://www.dice.com/job-detail/14b8f7d1-1a92-4d2a-a890-ad8978c86532?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 7 hours ago,Dice,contract
Senior Mainframe Software Developer,Software Guidance & Assistance,"Farmington Hills, MI, USA","Software Guidance & Assistance, Inc., (SGA), is searching for a Senior Mainframe Software Developer for a CONTRACT assignment with one of our premier Financial Services clients in Farmington Hills, MI. Responsibilities : Modify existing application code or interfaces or build new application components from detailed requirements. Analysis of requirements, support of the design, development of the code, testing, debugging, deployment, and maintenance of those programs and interfaces. Docume",https://www.dice.com/job-detail/f843899b-9fd2-49fc-bbb6-c071d6eda46c?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 7 hours ago,Dice,contract
Sr .TIBCO Spotfire BI Developer,"Systel,Inc.","Houston, TX, USA","Hi, Hope this email finds you well, Please find the job description mentioned below. If you are interested, please let me know. You can reply to this email with your response, or you can reach me on . Role: Sr .TIBCO Spotfire BI Developer Location: Houston, TX (Day 1 onsite) Mandatory Skill: TIBCO Spotfire, PowerBI , SQL, Python, R python, Java Script , HTML. Required Skill's: Senior level, typically 8+ years of experience.Collaborate with local business users to understand business proces",https://www.dice.com/job-detail/9c8eb5f3-2c6d-45c4-854f-83aba93c3f1d?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 16 hours ago,Dice,contract
Web/Full Stack Developer,Caresoft,"Princeton, NJ, USA","Our client is seeking a talented Web/Full Stack Developer to join their team as a Quantitative Researcher. As part of our team, you will be responsible for building and maintaining a Django/ReactJS based web application that informs the Investment Research and Portfolio Construction Process. You will work closely with Portfolio Management and Research teams to integrate new ideas and optimize the existing codebase written in Python, Javascript, and HTML. Responsibilities: Build new widgets using",https://www.dice.com/job-detail/47a3c2d0-bf64-4f78-8a24-60d7b408f59a?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 10 hours ago,Dice,contract
Senior Java Developer,Kforce Technology Staffing,"Remote or Dallas, TX, USA","RESPONSIBILITIES: A Kforce client is seeking to hire a Senior Java Developer in Dallas, Texas (TX). Summary: Our client is building a next generation cloud native platform serving customers and internal users. The Senior Backend Software Engineer will be responsible for building and maintaining Java applications to support our business needs. This includes stand-alone applications as well as Web applications all supporting internal and customer facing business processes. Responsibilities Inclu",https://www.dice.com/job-detail/fae027f5-132a-47eb-b4ef-0878231a9452?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 11 hours ago,Dice,contract
Senior Java Full Stack Developer,HireBlazer,"Remote or Austin, TX, USA","Role: Senior Java Full Stack Developer Location: Austin, TX (Remote) Contract: 8+ Months Job Description: The Software Developer performs analysis, design, build, tests, and rollout activities work related to the software development for the SCOR Closeout Form project. Reviews and analyzes business and technical requirements. These roles will be responsible for enhancing enterprise Java applications with additional features. As part of these feature enhancements, the application will undergo re",https://www.dice.com/job-detail/545a7a32-c04f-493c-a4ad-51eb3259c7f1?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 14 hours ago,Dice,contract
Lead Full Stack Java Developer,Donato Technologies Inc,"Austin, TX, USA","Consultant needs to have 9+ years of JAVA Developer experience. Position: Lead Full Stack JAVA Developer Location: Austin, TX – Onsite (Hybrid - 2 days/week) Duration: 12+ Months Experience: 9-12 Years Job Description 9+ years of software engineering experience.4+ years of experience with Java Spring Boot4+ years of experience with ReactExperience with the Flask or Django frameworks is a plus. Having a good working knowledge of Docker and Kubernetes is a plus. Experience with agile deve",https://www.dice.com/job-detail/f937cf99-43a1-40b7-997f-760167d79d06?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 10 hours ago,Dice,contract
Fineos Developer,Stellent IT LLC,"Dallas, TX, USA","Job title: Fineos Developer interview: phone + Skype Remote J.D: Reporting into the Regional Support Manager, the successful candidate will work as part of the FINEOS Customer Support team, helping ensure designated FINEOS customers continue to operate with minimal disruption, and problems are resolved to agreed service levels. You will be the first point of contact for several customers working with their production support team to ensure the speedy resolution with root cause analysis and f",https://www.dice.com/job-detail/854f0f1e-6579-4417-8ecc-d3341bd51112?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 9 hours ago,Dice,contract
PowerApps/SharePoint Developer,Innosoul inc,"Austin, TX, USA","Job ID: TX-23R0014956 5PM Onsite/Local PowerApps/SharePoint Developer with testing, flowcharts, O365, Power Automate, Canvas Apps, InfoPath experience Location: Austin, TX (DPS) Duration: 4 months Years Required/Preferred Experience 4 Required Moderate skill in analyzing processes and procedures and translate these analyses into technical solutions. 4 Required Moderate skill in writing and revising standards and procedures and communicating effectively with non-technical individual and groups",https://www.dice.com/job-detail/e8aecedc-6e47-4bb7-b54f-443c9f51929c?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 10 hours ago,Dice,contract
Senior Angular UI Developer - Onsite,Infolob Solutions Inc,"Coppell, TX, USA","Position: Senior Angular UI Developer Location: Coppell, TX - Onsite Day 1 Duration: Long Term Rate: $ Open/Hour Job Description: Angular/Web Components UI Developer role POSITION SUMMARY The Angular UI Developer will develop and enhance components and applications using functional and detail design requirements documentation, programming languages, and change management and quality assurance processes to the benefit of the enterprise, and during which it is necessary to collaborate with ot",https://www.dice.com/job-detail/4d294633-d5da-4b6b-8d25-59cdca607bf3?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 11 hours ago,Dice,contract
Full Stack Java Developer,"Soyo Soft, Inc.","White Plains, NY, USA","Role: Full Stack Java Developer Location : White Plains, NY ( ONSITE ONLY ) I am looking for an experienced, client-facing, Java Developer who has experience working all phases of the development life cycle. The assignment is a development/coding position with some front-end work. The ideal candidate will have Core Java/J2EE, Spring, WebSphere Application Server, and SQL and *Sun/Oracle Java Certified Professional or other Java Certification REQUIRED* and can work all phases of the develo",https://www.dice.com/job-detail/ab368b75-4855-4e8a-9afc-32ed0a0b8e99?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 15 hours ago,Dice,contract
Java Developer,Innosoul inc,"Columbia, SC, USA","Request ID: BL-10788-1 Onsite/Local Java Developer with SAP Integration (must), WebSphere/WAS, Agile, Maven, JUnit, Docker, Kubernetes, Git, Azure, AWS, RDS, Scrum, Kanban, HANA, CI/CD experience Location: Columbia, SC Duration: 12 Months Hrs/Wk:40.00 Remote Work Availability:0% Positions : 2 (2) SKILLS: REQUIRED SKILLS (RANK IN ORDER OF IMPORTANCE): • ABILITY TO COMMUNICATE EFFECTIVELY AND WORK IN A COLLABORATIVE, TEAM-ORIENTED ENVIRONMENT. • JAVA WEB DEVELOPMENT EXPERIENCE INCLUDING MAVEN, JUN",https://www.dice.com/job-detail/c3bf7a2e-d07e-4fd4-8321-78fa2ffad9c5?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 14 hours ago,Dice,contract
Need UI Developer / Front End Developer /React Developer-Remote,Spar Information Systems,"Remote or Chevy Chase, MD, USA","Role: UI Developer / Front End Developer Location: Remote Duration: 3 Months contract to hire Required Qualifications: 2 to 4+ years UI development experience. Experience in ReactJS, Redux",https://www.dice.com/job-detail/cc5485c8-d5d1-4a73-875c-69b9e52cce0b?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 17 hours ago,Dice,contract
Java Developer with POS experience,Maxus Technology USA LLC,"Berkeley Heights, NJ, USA","We are looking for Java Developer with POS experience at Berkley Heights, NJ or NYC for 8+ month contract role. Position: Java Developer with POS experience Location: Berkley Heights, NJ or NYC Duration: 8+ month contract Job Description Top 3 skills: Strong Java Development - full stack GK OmniPOS (If strong Developer, will potentially look at other POS systems) Point of Sale / Retail experience SUMMARY: Years of IT:Years of Java Development:Years of Point of Sale:Years of Retail Industry e",https://www.dice.com/job-detail/3d825df7-7bad-41a1-a509-b6b94b90877a?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 10 hours ago,Dice,contract
